Product_ID,SKU,Product_Name,Brand,Supplier_ID,Category,Subcategory,Price_Segment,Unit_Cost,Unit_Price,Base_Margin_Rate,Launch_Date,Product_Status
100190,NVX-100190,Nordic Glass Sideboard,HomeCraft,2325,Lighting,Wall Light,Entry,52.5,97.32,0.4605,2022-08-16,Active
100191,NVX-100191,Urban Ceramic Outdoor Chair,HomeCraft,2378,Garden,Outdoor Chair,Mid-Range,71.35,146.29,0.5123,2026-08-06,Active
100192,NVX-100192,Classic Marble Sideboard,UrbanNest,2208,Storage,Basket,Mid-Range,102.54,180.31,0.4313,2021-08-22,Active
100193,NVX-100193,Vintage Walnut Lamp,Green Habitat,2066,Lighting,Wall Light,Premium,71.48,152.89,0.5325,2021-02-07,Active
100194,NVX-100194,Vintage Rattan Bar Stool,Oak & Stone,2321,Bathroom,Storage Cabinet,Mid-Range,39.4,81.82,0.5185,2025-12-09,Active
100195,NVX-100195,Compact Metal Bed,Forma Casa,2147,Kitchen,Kitchen Shelf,Mid-Range,45.76,98.57,0.5358,2025-09-29,Active
100196,NVX-100196,Modern Fabric Office Chair,HomeCraft,2333,Kitchen,Dining Chair,Entry,46.0,85.03,0.459,2023-09-29,Active
100197,NVX-100197,Premium Glass Mirror,Forma Casa,2165,Garden,Outdoor Chair,Mid-Range,42.3,84.03,0.4966,2025-01-04,Discontinued
100198,NVX-100198,Minimalist Oak Pendant Light,Linea Design,2085,Living Room,Coffee Table,Mid-Range,1133.67,1854.65,0.3887,2020-05-28,Active
100199,NVX-100199,Classic Metal Storage Box,Forma Casa,2236,Kitchen,Dining Chair,Entry,38.22,73.6,0.4807,2026-06-25,Active
100200,NVX-100200,Essential Fabric Mirror,HomeCraft,2324,Storage,Cabinet,Entry,118.96,222.55,0.4655,2023-02-02,Active
100201,NVX-100201,Modern Bamboo Armchair,Linea Design,2368,Garden,Planter,Premium,75.89,131.05,0.4209,2020-04-22,Active
100202,NVX-100202,Minimalist Marble Outdoor Table,HomeCraft,2198,Decoration,Cushion,Entry,102.26,172.79,0.4082,2022-10-22,Active
100203,NVX-100203,Natural Pine Office Chair,Linea Design,2362,Kitchen,Dining Chair,Mid-Range,28.78,60.78,0.5265,2023-02-27,Active
100204,NVX-100204,Modern Marble Nightstand,HomeCraft,2254,Living Room,TV Unit,Entry,227.18,370.01,0.386,2021-03-08,Active
100205,NVX-100205,Comfort Oak Nightstand,HomeCraft,2377,Kitchen,Kitchen Shelf,Entry,42.42,80.3,0.4717,2022-07-29,Active
100206,NVX-100206,Modern Marble Nightstand,Forma Casa,2016,Storage,Shelf,Premium,88.94,167.79,0.4699,2024-05-24,Active
100207,NVX-100207,Essential Walnut Office Desk,Linea Design,2154,Living Room,TV Unit,Entry,705.42,1274.55,0.4465,2021-11-22,Active
100208,NVX-100208,Nordic Walnut Coffee Table,Green Habitat,2122,Living Room,Corner Sofa,Premium,383.78,640.91,0.4012,2023-06-24,Active
100209,NVX-100209,Minimalist Metal Chest of Drawers,Green Habitat,2071,Decoration,Clock,Entry,92.58,193.64,0.5219,2022-05-09,Active
100210,NVX-100210,Elegant Rattan Shelf,Atelier Home,2256,Living Room,Coffee Table,Premium,383.91,572.02,0.3289,2020-02-12,Active
100211,NVX-100211,Nordic Marble TV Unit,Green Habitat,2163,Garden,Planter,Mid-Range,72.42,154.28,0.5306,2026-08-04,Active
100212,NVX-100212,Modern Glass TV Unit,HomeCraft,2399,Storage,Basket,Mid-Range,165.57,281.3,0.4114,2026-01-01,Active
100213,NVX-100213,Classic Metal Vanity Unit,HomeCraft,2326,Storage,Basket,Entry,243.06,421.13,0.4228,2021-09-02,Active
100214,NVX-100214,Comfort Steel Office Desk,Nordic Living,2207,Home Office,Filing Cabinet,Entry,40.54,81.9,0.505,2025-07-19,Active
100215,NVX-100215,Smart Rattan Bench,Linea Design,2191,Garden,Sun Lounger,Entry,75.74,137.21,0.448,2025-11-06,Active
100216,NVX-100216,Premium Marble Floor Lamp,Forma Casa,2209,Garden,BBQ,Mid-Range,140.93,252.12,0.441,2025-12-15,Discontinued
100217,NVX-100217,Urban Walnut Shelf,Green Habitat,2273,Home Office,Desk,Entry,83.15,140.41,0.4078,2026-11-02,Active
100218,NVX-100218,Contemporary Metal Coffee Table,Nordic Living,2037,Decoration,Vase,Mid-Range,128.64,222.38,0.4215,2026-02-22,Active
100219,NVX-100219,Vintage Rattan Storage Box,HomeCraft,2011,Garden,Garden Storage,Entry,59.69,124.91,0.5221,2022-12-28,Active
100220,NVX-100220,Urban Metal Storage Box,Linea Design,2365,Lighting,Pendant Light,Entry,56.62,129.55,0.5629,2025-03-18,Active
100221,NVX-100221,Premium Oak Basket,HomeCraft,2235,Bedroom,Dresser,Entry,274.35,431.66,0.3644,2026-03-13,Active
100222,NVX-100222,Vintage Ceramic TV Unit,Linea Design,2187,Garden,Outdoor Chair,Mid-Range,25.63,56.81,0.5488,2026-10-03,Active
100223,NVX-100223,Vintage Marble Basket,Linea Design,2031,Decoration,Mirror,Entry,82.98,146.88,0.435,2021-05-16,Active
100224,NVX-100224,Smart Steel Outdoor Table,Oak & Stone,2160,Bedroom,Dresser,Entry,209.05,357.35,0.415,2023-08-05,Discontinued
100225,NVX-100225,Compact Ceramic Desk Lamp,Forma Casa,2037,Living Room,Sofa,Mid-Range,1149.44,1715.55,0.33,2022-05-29,Discontinued
100226,NVX-100226,Smart Marble Metal Rack,Lumina,2146,Bedroom,Chest of Drawers,Mid-Range,504.5,862.48,0.4151,2022-07-11,Active
100227,NVX-100227,Urban Bamboo Lamp,Green Habitat,2234,Bedroom,Dresser,Premium,513.76,795.8,0.3544,2022-02-21,Active
100228,NVX-100228,Contemporary Ceramic Metal Rack,Green Habitat,2010,Storage,Basket,Entry,177.14,380.76,0.5348,2025-06-02,Discontinued
100229,NVX-100229,Urban Marble Table,Atelier Home,2298,Garden,Garden Storage,Entry,107.48,233.78,0.5403,2021-12-02,Active
100230,NVX-100230,Urban Rattan Planter,Novexa Essentials,2035,Kitchen,Dining Chair,Mid-Range,39.1,72.96,0.4641,2026-07-11,Active
100231,NVX-100231,Compact Rattan Lamp,Atelier Home,2190,Garden,BBQ,Entry,134.36,229.95,0.4157,2022-04-08,Active
100232,NVX-100232,Comfort Rattan Basket,HomeCraft,2195,Decoration,Vase,Premium,34.02,65.22,0.4784,2021-01-27,Active
100233,NVX-100233,Vintage Glass Table,UrbanNest,2316,Home Office,Bookcase,Mid-Range,57.16,105.19,0.4566,2023-01-04,Active
100234,NVX-100234,Modern Metal Bar Stool,HomeCraft,2288,Living Room,Corner Sofa,Entry,475.08,731.59,0.3506,2024-06-17,Active
100235,NVX-100235,Signature Marble Chair,Nordic Living,2214,Decoration,Mirror,Premium,48.7,82.05,0.4065,2022-12-11,Discontinued
100236,NVX-100236,Urban Oak Office Chair,Lumina,2314,Garden,Garden Storage,Entry,107.67,191.38,0.4374,2023-10-26,Active
100237,NVX-100237,Signature Velvet Floor Lamp,Novexa Essentials,2195,Living Room,Rug,Mid-Range,346.93,595.05,0.417,2021-12-18,Active
100238,NVX-100238,Minimalist Glass Table,Atelier Home,2340,Storage,Basket,Premium,106.36,230.65,0.5389,2026-11-14,Active
100239,NVX-100239,Vintage Rattan Cabinet,UrbanNest,2033,Living Room,Sofa,Entry,451.2,783.75,0.4243,2023-08-02,Active
100240,NVX-100240,Contemporary Metal Lamp,Oak & Stone,2061,Garden,Outdoor Table,Mid-Range,88.5,151.65,0.4164,2025-03-03,Active
100241,NVX-100241,Modern Velvet Bench,HomeCraft,2348,Home Office,Desk,Mid-Range,23.31,48.41,0.5185,2023-04-16,Active
100242,NVX-100242,Comfort Oak Drawer,Nordic Living,2180,Garden,Sun Lounger,Mid-Range,62.68,116.24,0.4608,2025-07-22,Active
100243,NVX-100243,Compact Velvet Outdoor Chair,Linea Design,2366,Garden,BBQ,Entry,36.44,69.13,0.4729,2022-03-02,Active
100244,NVX-100244,Contemporary Ceramic Coffee Table,Forma Casa,2114,Storage,Basket,Mid-Range,112.4,247.26,0.5454,2023-08-13,Active
100245,NVX-100245,Contemporary Metal Wardrobe,Linea Design,2035,Kitchen,Bar Stool,Mid-Range,67.59,119.55,0.4346,2022-05-07,Active
100246,NVX-100246,Comfort Glass Sideboard,Atelier Home,2343,Living Room,Sideboard,Mid-Range,412.93,691.9,0.4032,2020-05-05,Active
100247,NVX-100247,Urban Metal Coffee Table,Green Habitat,2191,Lighting,Pendant Light,Mid-Range,38.79,91.88,0.5778,2023-02-17,Active
100248,NVX-100248,Compact Marble Vanity Unit,Oak & Stone,2331,Living Room,Coffee Table,Entry,472.64,779.2,0.3934,2021-07-28,Active
100249,NVX-100249,Compact Walnut Shelf,Green Habitat,2196,Garden,Planter,Entry,101.94,203.21,0.4984,2022-05-30,Active
100250,NVX-100250,Modern Steel Vanity Unit,Lumina,2255,Living Room,Coffee Table,Entry,512.55,789.05,0.3504,2023-09-19,Active
100251,NVX-100251,Signature Metal Table,Forma Casa,2224,Home Office,Filing Cabinet,Mid-Range,55.23,121.47,0.5453,2026-03-17,Active
100252,NVX-100252,Urban Ceramic Drawer,Nordic Living,2226,Garden,Planter,Entry,65.78,124.61,0.4721,2023-11-17,Discontinued
100253,NVX-100253,Contemporary Glass Sideboard,Novexa Essentials,2366,Decoration,Cushion,Mid-Range,74.0,126.92,0.417,2025-10-14,Active
100254,NVX-100254,Vintage Walnut Shelf,HomeCraft,2075,Lighting,Table Lamp,Premium,78.95,153.07,0.4842,2022-10-12,Active
100255,NVX-100255,Compact Ceramic Wall Light,Forma Casa,2347,Kitchen,Kitchen Shelf,Mid-Range,51.12,103.23,0.5048,2023-11-22,Active
100256,NVX-100256,Vintage Ceramic Office Desk,Green Habitat,2077,Living Room,Sofa,Premium,348.34,606.12,0.4253,2024-09-18,Discontinued
100257,NVX-100257,Premium Velvet Chair,Green Habitat,2019,Lighting,Pendant Light,Entry,77.24,159.63,0.5161,2025-02-18,Active
100258,NVX-100258,Smart Fabric Vanity Unit,Novexa Essentials,2124,Storage,Shelf,Entry,202.76,383.28,0.471,2022-01-04,Active
100259,NVX-100259,Classic Metal Floor Lamp,Oak & Stone,2140,Storage,Metal Rack,Mid-Range,166.03,317.05,0.4763,2026-10-27,Active
100260,NVX-100260,Signature Steel Outdoor Chair,UrbanNest,2166,Home Office,Bookcase,Entry,54.54,105.07,0.4809,2026-09-13,Active
100261,NVX-100261,Nordic Rattan Dining Table,Atelier Home,2372,Bedroom,Dresser,Entry,570.19,968.96,0.4115,2025-06-10,Active
100262,NVX-100262,Elegant Ceramic Desk,Atelier Home,2204,Bathroom,Vanity Unit,Mid-Range,44.38,93.23,0.524,2020-01-23,Active
100263,NVX-100263,Classic Metal Armchair,Novexa Essentials,2248,Living Room,Corner Sofa,Mid-Range,1045.92,1838.44,0.4311,2021-02-20,Active
100264,NVX-100264,Natural Oak Armchair,Lumina,2242,Home Office,Office Chair,Mid-Range,77.83,164.27,0.5262,2020-05-25,Active
100265,NVX-100265,Comfort Walnut BBQ,HomeCraft,2271,Living Room,Corner Sofa,Entry,847.5,1366.82,0.3799,2020-12-05,Active
100266,NVX-100266,Comfort Oak TV Unit,Oak & Stone,2376,Living Room,Armchair,Entry,541.08,938.82,0.4237,2026-08-23,Active
100267,NVX-100267,Compact Rattan Sideboard,Forma Casa,2263,Storage,Metal Rack,Mid-Range,93.72,197.03,0.5243,2021-10-31,Active
100268,NVX-100268,Essential Oak Vanity Unit,UrbanNest,2010,Garden,Planter,Entry,78.96,133.03,0.4064,2020-06-18,Active
100269,NVX-100269,Vintage Velvet Bench,Nordic Living,2361,Storage,Basket,Mid-Range,77.17,131.72,0.4141,2024-11-22,Active
100270,NVX-100270,Modern Ceramic Shelf,Linea Design,2153,Bedroom,Nightstand,Mid-Range,494.35,849.55,0.4181,2024-07-10,Active
100271,NVX-100271,Vintage Bamboo Desk Lamp,HomeCraft,2110,Lighting,Pendant Light,Mid-Range,43.94,80.74,0.4558,2022-09-19,Active
100272,NVX-100272,Compact Velvet Drawer,Forma Casa,2318,Storage,Metal Rack,Mid-Range,157.98,348.03,0.5461,2024-12-30,Active
100273,NVX-100273,Elegant Fabric Sofa,Oak & Stone,2113,Living Room,Sofa,Entry,479.55,804.38,0.4038,2025-11-12,Active
100274,NVX-100274,Signature Steel Wardrobe,Lumina,2314,Bedroom,Dresser,Mid-Range,262.58,450.67,0.4174,2025-05-28,Active
100275,NVX-100275,Urban Glass Mirror,Green Habitat,2151,Living Room,Armchair,Mid-Range,416.27,638.03,0.3476,2022-11-26,Active
100276,NVX-100276,Natural Oak Office Chair,Novexa Essentials,2381,Kitchen,Kitchen Shelf,Mid-Range,29.67,60.64,0.5107,2022-08-13,Active
100277,NVX-100277,Premium Pine Floor Lamp,Linea Design,2388,Storage,Basket,Entry,92.36,157.03,0.4118,2021-03-23,Active
100278,NVX-100278,Elegant Metal Floor Lamp,Nordic Living,2265,Bathroom,Mirror,Entry,59.26,108.52,0.4539,2026-03-01,Active
100279,NVX-100279,Classic Velvet Chest of Drawers,Nordic Living,2055,Storage,Cabinet,Mid-Range,130.02,237.07,0.4516,2021-07-24,Active
100280,NVX-100280,Signature Pine Sofa,Nordic Living,2110,Living Room,Corner Sofa,Premium,1068.64,1602.6,0.3332,2024-11-26,Active
100281,NVX-100281,Essential Metal Chest of Drawers,Nordic Living,2159,Bedroom,Nightstand,Premium,442.99,728.94,0.3923,2026-10-07,Active
100282,NVX-100282,Compact Walnut Bookcase,HomeCraft,2063,Living Room,Rug,Mid-Range,546.72,818.25,0.3318,2022-09-07,Active
100283,NVX-100283,Elegant Metal Bed,Nordic Living,2218,Home Office,Bookcase,Entry,106.64,224.43,0.5248,2026-04-24,Active
100284,NVX-100284,Urban Pine Desk Lamp,Atelier Home,2070,Storage,Plastic Box,Premium,179.25,353.04,0.4923,2024-01-19,Active
100285,NVX-100285,Classic Marble Armchair,Novexa Essentials,2268,Lighting,Desk Lamp,Mid-Range,45.86,88.49,0.4817,2025-05-24,Active
100286,NVX-100286,Premium Bamboo Planter,HomeCraft,2190,Bedroom,Nightstand,Mid-Range,553.36,865.96,0.361,2022-05-26,Active
100287,NVX-100287,Contemporary Glass Metal Rack,Nordic Living,2315,Bathroom,Tall Cabinet,Entry,73.15,159.21,0.5405,2023-10-10,Active
100288,NVX-100288,Vintage Walnut Chest of Drawers,Atelier Home,2089,Bathroom,Storage Cabinet,Premium,39.1,68.62,0.4302,2021-09-03,Active
100289,NVX-100289,Signature Walnut Metal Rack,Lumina,2054,Decoration,Cushion,Entry,145.44,321.54,0.5477,2025-01-29,Active
100290,NVX-100290,Elegant Marble Desk,Nordic Living,2074,Living Room,Rug,Entry,492.13,809.92,0.3924,2020-07-10,Discontinued
100291,NVX-100291,Contemporary Oak Office Desk,Linea Design,2026,Lighting,Wall Light,Entry,42.28,88.26,0.521,2022-12-30,Active
100292,NVX-100292,Vintage Glass Bookcase,UrbanNest,2334,Garden,Planter,Mid-Range,50.18,111.37,0.5494,2026-07-14,Active
100293,NVX-100293,Contemporary Rattan Office Desk,Novexa Essentials,2390,Bathroom,Tall Cabinet,Mid-Range,58.07,102.59,0.434,2026-10-02,Active
100294,NVX-100294,Classic Steel Desk,Green Habitat,2149,Kitchen,Kitchen Cabinet,Premium,28.42,53.71,0.4709,2020-11-24,Active
100295,NVX-100295,Minimalist Metal Vanity Unit,UrbanNest,2294,Garden,Sun Lounger,Mid-Range,45.87,85.78,0.4653,2026-10-14,Active
100296,NVX-100296,Classic Rattan Office Desk,Lumina,2375,Living Room,Sideboard,Entry,538.79,840.25,0.3588,2023-10-19,Discontinued
100297,NVX-100297,Modern Velvet Armchair,UrbanNest,2174,Garden,Sun Lounger,Mid-Range,106.7,185.23,0.424,2022-11-11,Active
100298,NVX-100298,Premium Glass Bed,Green Habitat,2259,Garden,Sun Lounger,Premium,66.34,118.26,0.439,2022-08-12,Active
100299,NVX-100299,Signature Pine Office Chair,Atelier Home,2079,Kitchen,Dining Table,Mid-Range,41.65,82.54,0.4954,2026-12-14,Discontinued
100300,NVX-100300,Vintage Rattan Storage Box,HomeCraft,2389,Decoration,Vase,Premium,73.64,137.81,0.4656,2025-07-23,Active
100301,NVX-100301,Essential Velvet Desk Lamp,HomeCraft,2166,Home Office,Bookcase,Entry,41.8,75.25,0.4445,2025-03-25,Active
100302,NVX-100302,Urban Glass Desk,UrbanNest,2168,Lighting,Pendant Light,Entry,58.1,107.89,0.4615,2020-05-05,Active
100303,NVX-100303,Classic Ceramic Office Chair,Forma Casa,2378,Bedroom,Nightstand,Mid-Range,167.47,297.23,0.4366,2022-03-15,Active
100304,NVX-100304,Minimalist Velvet Vanity Unit,Linea Design,2349,Garden,Sun Lounger,Mid-Range,59.47,114.4,0.4802,2021-10-13,Active
100305,NVX-100305,Classic Marble Wardrobe,Lumina,2342,Living Room,Sofa,Mid-Range,306.14,484.3,0.3679,2023-06-15,Active
100306,NVX-100306,Signature Pine Office Chair,Lumina,2052,Living Room,Corner Sofa,Entry,575.23,874.29,0.3421,2022-08-19,Active
100307,NVX-100307,Elegant Bamboo Sofa,Nordic Living,2295,Kitchen,Kitchen Island,Entry,40.49,86.43,0.5315,2024-06-05,Discontinued
100308,NVX-100308,Urban Oak Lamp,Linea Design,2140,Bedroom,Dresser,Premium,313.36,548.8,0.429,2020-08-03,Active
100309,NVX-100309,Urban Pine Storage Box,HomeCraft,2045,Kitchen,Kitchen Cabinet,Mid-Range,38.16,78.04,0.511,2024-12-17,Active
100310,NVX-100310,Essential Oak Chair,Oak & Stone,2303,Garden,Sun Lounger,Mid-Range,84.2,187.03,0.5498,2020-06-23,Active
100311,NVX-100311,Natural Rattan Table,Green Habitat,2261,Garden,BBQ,Premium,47.01,99.12,0.5257,2026-03-10,Active
100312,NVX-100312,Modern Metal Dining Table,HomeCraft,2114,Storage,Shelf,Mid-Range,155.97,326.2,0.5219,2023-02-22,Active
100313,NVX-100313,Premium Velvet Bench,Nordic Living,2107,Storage,Shelf,Mid-Range,61.48,122.32,0.4974,2021-05-29,Active
100314,NVX-100314,Contemporary Walnut Dining Table,Green Habitat,2180,Lighting,Table Lamp,Entry,67.41,139.64,0.5173,2020-07-06,Active
100315,NVX-100315,Nordic Metal Armchair,HomeCraft,2356,Decoration,Vase,Premium,43.95,95.63,0.5404,2022-01-19,Active
100316,NVX-100316,Natural Ceramic BBQ,Oak & Stone,2293,Lighting,Floor Lamp,Mid-Range,61.8,131.88,0.5314,2026-12-22,Active
100317,NVX-100317,Comfort Marble Outdoor Chair,Nordic Living,2070,Bedroom,Wardrobe,Entry,439.2,771.22,0.4305,2024-08-19,Active
100318,NVX-100318,Contemporary Rattan Shelf,Linea Design,2204,Garden,Outdoor Chair,Mid-Range,80.07,140.98,0.432,2023-11-15,Active
100319,NVX-100319,Smart Ceramic Chair,Green Habitat,2312,Lighting,Floor Lamp,Entry,88.33,209.64,0.5787,2025-12-03,Active
100320,NVX-100320,Modern Steel Floor Lamp,Forma Casa,2257,Storage,Cabinet,Mid-Range,146.86,308.34,0.5237,2024-05-27,Active
100321,NVX-100321,Essential Steel Storage Box,Nordic Living,2010,Kitchen,Kitchen Cabinet,Mid-Range,40.87,70.4,0.4195,2020-04-01,Active
100322,NVX-100322,Nordic Fabric Table,Nordic Living,2288,Lighting,Wall Light,Entry,54.2,110.55,0.5097,2024-04-24,Active
100323,NVX-100323,Compact Velvet Vanity Unit,UrbanNest,2200,Lighting,Desk Lamp,Mid-Range,92.92,183.44,0.4935,2025-09-26,Active
100324,NVX-100324,Classic Pine Planter,Oak & Stone,2113,Kitchen,Kitchen Cabinet,Mid-Range,42.24,71.5,0.4092,2020-06-21,Active
100325,NVX-100325,Modern Ceramic Desk,HomeCraft,2123,Garden,Sun Lounger,Mid-Range,105.17,193.8,0.4573,2022-02-03,Active
100326,NVX-100326,Natural Metal Coffee Table,Lumina,2392,Home Office,Office Chair,Mid-Range,47.78,99.66,0.5206,2026-03-10,Active
100327,NVX-100327,Comfort Oak Lamp,Lumina,2059,Kitchen,Dining Table,Entry,34.29,71.81,0.5225,2025-01-19,Active
100328,NVX-100328,Premium Ceramic Table,Lumina,2193,Decoration,Wall Art,Premium,93.11,177.5,0.4754,2021-10-26,Active
100329,NVX-100329,Nordic Velvet Coffee Table,Forma Casa,2107,Living Room,Coffee Table,Mid-Range,832.51,1415.6,0.4119,2025-10-04,Active
100330,NVX-100330,Compact Bamboo Coffee Table,Green Habitat,2265,Storage,Cabinet,Mid-Range,136.79,302.24,0.5474,2025-09-14,Active
100331,NVX-100331,Signature Ceramic Outdoor Chair,Novexa Essentials,2315,Garden,Outdoor Table,Premium,74.52,149.62,0.5019,2020-11-19,Active
100332,NVX-100332,Premium Metal Vanity Unit,Oak & Stone,2334,Kitchen,Kitchen Shelf,Entry,51.97,112.75,0.5391,2024-07-25,Active
100333,NVX-100333,Classic Oak Pendant Light,Green Habitat,2269,Home Office,Office Chair,Premium,95.1,163.3,0.4176,2026-08-06,Active
100334,NVX-100334,Modern Fabric Wall Light,Atelier Home,2263,Bathroom,Storage Cabinet,Premium,61.48,111.0,0.4461,2025-03-03,Active
100335,NVX-100335,Premium Oak Metal Rack,Forma Casa,2140,Decoration,Clock,Premium,77.97,161.35,0.5168,2025-03-15,Active
100336,NVX-100336,Classic Fabric Coffee Table,Lumina,2046,Garden,Outdoor Chair,Entry,66.61,133.09,0.4995,2023-03-25,Active
100337,NVX-100337,Compact Steel Sideboard,Green Habitat,2177,Storage,Cabinet,Mid-Range,199.11,386.72,0.4851,2024-05-30,Active
100338,NVX-100338,Comfort Walnut Outdoor Table,UrbanNest,2197,Storage,Plastic Box,Entry,159.57,303.37,0.474,2021-05-16,Active
100339,NVX-100339,Nordic Ceramic Pendant Light,Nordic Living,2010,Storage,Plastic Box,Premium,107.1,228.34,0.531,2020-03-08,Active
100340,NVX-100340,Nordic Velvet Desk,Novexa Essentials,2114,Storage,Cabinet,Mid-Range,167.28,304.08,0.4499,2021-07-27,Active
100341,NVX-100341,Contemporary Rattan Office Chair,Nordic Living,2063,Storage,Cabinet,Mid-Range,153.13,272.61,0.4383,2020-03-10,Active
100342,NVX-100342,Smart Walnut Metal Rack,UrbanNest,2194,Living Room,Sideboard,Mid-Range,316.17,546.66,0.4216,2025-05-31,Active
100343,NVX-100343,Comfort Steel Bar Stool,Nordic Living,2177,Decoration,Clock,Mid-Range,90.43,162.93,0.445,2024-03-20,Discontinued
100344,NVX-100344,Modern Velvet Drawer,Atelier Home,2057,Kitchen,Kitchen Cabinet,Premium,36.8,78.09,0.5287,2021-07-04,Active
100345,NVX-100345,Smart Glass Chest of Drawers,Oak & Stone,2071,Living Room,Rug,Entry,496.91,845.47,0.4123,2026-04-13,Active
100346,NVX-100346,Minimalist Ceramic Planter,UrbanNest,2051,Bedroom,Wardrobe,Entry,205.52,354.53,0.4203,2022-05-15,Active
100347,NVX-100347,Essential Rattan Office Chair,Nordic Living,2330,Living Room,Coffee Table,Mid-Range,604.08,927.05,0.3484,2025-09-10,Active
100348,NVX-100348,Natural Oak Planter,Forma Casa,2124,Lighting,Table Lamp,Entry,101.07,228.72,0.5581,2022-11-17,Active
100349,NVX-100349,Minimalist Ceramic Basket,Oak & Stone,2355,Bedroom,Dresser,Mid-Range,363.74,635.63,0.4277,2022-08-08,Active
100350,NVX-100350,Compact Fabric Floor Lamp,UrbanNest,2002,Lighting,Floor Lamp,Premium,39.92,93.3,0.5721,2020-07-22,Active
100351,NVX-100351,Urban Walnut Mirror,Atelier Home,2395,Living Room,Armchair,Premium,932.77,1373.77,0.321,2020-10-15,Active
100352,NVX-100352,Urban Marble Kitchen Island,Novexa Essentials,2033,Home Office,Desk,Premium,76.68,161.87,0.5263,2026-01-31,Active
100353,NVX-100353,Vintage Velvet Floor Lamp,Green Habitat,2204,Kitchen,Kitchen Shelf,Premium,46.18,89.41,0.4835,2021-10-13,Active
100354,NVX-100354,Contemporary Oak Outdoor Table,Linea Design,2165,Bathroom,Storage Cabinet,Entry,56.28,105.36,0.4658,2025-12-12,Active
100355,NVX-100355,Nordic Bamboo Wardrobe,Forma Casa,2005,Living Room,Corner Sofa,Mid-Range,1060.56,1812.89,0.415,2025-05-31,Active
100356,NVX-100356,Premium Marble Shelf,Novexa Essentials,2058,Living Room,TV Unit,Entry,629.02,1100.44,0.4284,2024-11-26,Active
100357,NVX-100357,Nordic Steel Desk Lamp,Novexa Essentials,2282,Storage,Basket,Entry,86.24,166.62,0.4824,2022-04-21,Active
100358,NVX-100358,Contemporary Marble Pendant Light,UrbanNest,2270,Garden,Outdoor Chair,Mid-Range,70.66,118.14,0.4019,2024-08-26,Active
